genpv18,genpv30,genpv22,genpv25,genpv14,genpv33
2143.9721349282554,0.6224441631129626,407.51542558302435,490.49285249148346,0.799060490197873,444.40579101541664
1657.1690282543263,0.8206492565986054,348.1697021869404,244.87558760252656,0.8897485400294686,298.39142991504553
2247.180774040397,0.6573564250095774,395.5415616248416,249.40702667304333,0.8360888874940703,438.863100780789
1748.2216636957623,0.8706774380465173,417.6533389464515,369.49499816017396,0.8067789797086642,458.714017588371
1436.0023104447657,0.865611866635368,206.74336609882693,356.1149786769425,0.9701460364161372,412.1120284241005
1501.8735676320855,0.521483914871787,434.90072690611595,447.95062415719946,0.4865778877515166,457.1483257944085
1889.5105468641018,0.9174240519053699,452.7866403960252,367.25557100231157,0.34577301287425416,420.6924618382745
1450.848318074885,0.9276562062774651,490.3308822298335,429.2683559294821,0.9778816160287939,344.3066786510422
2304.494977116341,0.9099781550980528,342.79751970963105,355.6536397922211,0.9351707051952364,287.5151924417159
2373.721517879305,0.7551621404260876,325.8342032817048,423.88893751053996,0.7712557386481904,445.5154295097124
2317.824797979318,0.6898767825761642,408.3941022482899,407.6414574581276,0.8186099576951829,374.9720892276753
2019.7211185065566,0.7346618741382779,259.8175642711298,336.5761868045935,0.8712393228106049,346.0578019038553
2122.1817575486934,0.7343881084653062,452.57221539975484,450.6300508825143,0.4655183292354191,348.6126871576442
1936.670401531543,0.8830168484912392,380.50332807477963,447.8095906495392,0.6356600403207764,455.39615986651694
1516.09614492232,0.7655240796093774,317.82845351587235,464.73053124702705,0.9633620749339913,455.35286516883696
1644.658854033709,0.7717312535531266,448.0934695124704,360.9476104173859,0.8919246904480387,363.0361288341282
2178.347330058807,0.8283412192918982,461.482154878165,434.0831428250799,0.793180278062688,281.7035083124062
1780.589323560314,0.8631034251709826,418.53679142774797,398.8867672360528,0.645586609655174,444.5898313550249
1707.0612234268576,0.9617532852107705,435.23303958260004,279.8585640894716,0.9372616764340944,375.2553811659241
1270.2400455671018,0.8002895650617198,358.6960983124891,402.1822753877716,0.7202123456431774,388.95626634802056
1838.263482648119,0.48306806133016145,484.06825920958397,387.60194589925885,0.9217611653512757,448.7839515500469
2004.6333827875778,0.4522477050401139,415.3214547356582,269.0540578761451,0.9171739908939143,435.9344817277219
2001.7658699685765,0.7508083157397473,311.11236470304107,312.26460886833837,0.7404455997977517,411.2160011291659
1830.4401991362677,0.43645705688768166,434.42751880281315,481.8206525267863,0.6039580009444001,438.57467872674204
2277.7029603594447,0.3394574651592069,405.1535053652721,325.36096348734696,0.7457670143293857,397.419969437801
1731.6224187096102,0.8591354821594259,473.83143379250475,402.8556366857394,0.9689296397003345,231.62900508462198
2149.6591595536456,0.8647490417264581,480.11390280157366,464.2227496888585,0.6657122613935407,413.52874531799534
1857.1481397729026,0.6523057990042646,276.42686255514343,444.890004082019,0.7947635539831632,328.9635119147284
2160.833761145051,0.7056813778735611,426.4920492749275,257.792878126779,0.8718720811574783,433.3618837197784
2105.098973394306,0.8979634819971132,413.61432092033164,258.0972383511597,0.8121429082757617,429.13262186803934
2258.1868989999693,0.5779003824941519,441.4697658222529,396.25704716746964,0.8098370224639442,410.1611603436854
2145.7513058058366,0.9169296927609552,426.8245164428286,441.8306061820313,0.8796806463642117,400.44439221762934
2079.2288097645246,0.8612237237862315,334.9039462535121,427.43803375696467,0.5014805046802174,459.38272390736523
2120.8711551635183,0.9118115471286578,426.21229800587156,329.9260229491308,0.7996251045812125,466.7510876214732
1695.5465487322174,0.8721636220080626,407.9529777594039,339.31152446350274,0.7704412404454811,398.51727835252217
1660.249677678185,0.9946679612426258,480.0582378619165,329.4473300494178,0.7808972130042842,420.30080330874716
2137.583541727206,0.8839253157416903,341.93926826414946,310.34611543012954,0.7581200623278087,376.38598670681023
2304.433213962402,0.8355910967572963,326.35046120722683,429.1492031122048,0.8729445196582634,459.73993270785496
1694.9892350919215,0.8846309011534073,474.059197431215,336.0628645402823,0.8200714323920407,295.6826395903245
1905.7702129975714,0.9161496304960182,463.0701235504643,454.5816180978715,0.8540983344535464,451.98950734749735
1837.5487149351713,0.9679105097370392,363.76611285633635,403.2694275931186,0.7825493863775916,406.31122546872336
1513.5819890170092,0.8415871038046546,336.81346655763286,382.6228522523481,0.7814414115547198,462.9118582928384
1901.8140584508342,0.8840246178313833,431.42586464127106,385.95555701842267,0.8402313770294286,436.3211483603112
2235.8356655588927,0.7301979704061858,429.98649068417683,396.2923267772913,0.8667745230748781,344.6033209965578
2316.247929347347,0.9359356497955942,444.77821158798156,432.18301761360254,0.7940396169087269,368.2310170925559
2143.40576204212,0.7463228135700489,381.8757719147635,425.0495109980712,0.759596906071907,448.61094638473384
1815.8553721274322,0.8425523628823192,434.3691751693951,463.3485931340921,0.9515199418061471,408.8549765934711
2340.472084259021,0.8939699394881419,400.18868546269715,201.60121481905426,0.7766401027402393,464.0871801135539
1807.7735237002787,0.8181911650055966,363.91963341623983,349.459495906062,0.8353583825962305,388.48363165548517
2297.0003181148068,0.9220273430862,282.92084355337164,366.9206862981968,0.5353028296686279,363.680213978011
2112.8256312866347,0.7297177995233963,453.4023330062899,297.23386554065945,0.8088149725583328,443.740041797368
1738.283196196733,0.8490028176778833,394.2902675981976,380.8051190781958,0.5674758102469248,467.472069804259
1609.1240185204445,0.5913668063600641,290.42670722520944,308.78433083127055,0.8301881570857016,343.9677985545321
2002.4022107904161,0.9195312706923375,382.4706952149283,326.79516808521095,0.8895137234285097,367.8365485035881
2359.226745610702,0.6819162498374581,385.73144909289095,341.42247387695454,0.7807793060326947,429.1560775540027
2122.3666881860404,0.9591352624452162,366.9249569336522,311.5386358078404,0.5876218894615272,389.1665911509221
1765.626886225777,0.9020475644557611,464.5763705460249,341.54336244784326,0.906251340003992,393.619452897433
2120.8465190598254,0.8828388648013538,303.29474681605546,473.72323978740764,0.8668162046982808,322.0935205851782
2044.9019834936144,0.9767538288177823,278.770007695164,465.5329854944549,0.709627731828784,364.5019454780404
2010.795662039569,0.6789995849457648,427.00440069018424,282.1668594357057,0.8300489098423779,400.8951909181565
1973.599152225292,0.8220236962483235,392.2779189689485,451.00589031842435,0.8283919298143909,316.0501746549429
2418.06147425751,0.8133798425064616,391.99014202189215,462.7103067386394,0.6511222538776137,334.84778717075676
2004.2621528507457,0.9827818184558115,437.6167053599975,274.3833525318044,0.8177377877933301,343.0150555863985
2378.2428873080007,0.818494657014608,429.77076290131146,387.8336984407695,0.8343669546029718,325.3803018682074
1572.6838555821507,0.9145088870796245,322.8013925106377,287.6135780473516,0.968311915356575,433.418886196012
1813.1257295186278,0.8762056871898589,426.16345382561644,366.9784253384139,0.7872303050011069,472.74458689771615
1514.907370953862,0.8791711125724421,454.7402595946724,441.4887882944185,0.7699758282125652,468.1376576581055
2087.896159291583,0.4490686699523277,394.5964224514414,317.1517809907591,0.9038986119172234,463.7533422003897
2157.7853917738603,0.759092392313278,255.79208510441165,340.9941486920718,0.7373719117202974,425.17897298142134
2167.514537686903,0.8396113399189097,449.0195851626734,355.32608539322564,0.8821270504272178,361.5772842431324
2168.3190850668652,0.9551485125826408,445.84138243711294,293.3921893035024,0.7909440596381061,449.49368094279157
1623.9020654484993,0.8451841173091655,333.0012023147329,443.3735009581026,0.8442026843148523,321.865630115126
2320.5270668941494,0.620123678145897,449.0433391107524,382.43583888450746,0.8858882206642753,368.79176908596895
1344.861606785618,0.8451982568829474,280.1421806596834,377.1428411700175,0.7932039051125443,418.47547954676963
1946.5883693739445,0.5683012167049534,414.24459609618174,416.54975382827405,0.6122356630774797,416.43225940631635
1503.6845356511606,0.7753925724929815,403.0514843708498,374.7825900702492,0.8811815693705707,274.2215154509501
2206.730228187587,0.6914524299477803,398.4215348632668,387.66434892617303,0.818133425740944,446.13076709320444
1952.8096153698418,0.6718387991068244,243.52611640755958,445.7813101821813,0.7885490874627644,395.3211481338753
1874.8246033368205,0.8685656566799372,340.4486857493314,368.3527799825289,0.9221387138017244,392.15893629324
2400.6964225353827,0.974876902582096,385.5221080206128,382.85509948957565,0.8190853717686123,363.60229168843756
1623.1338751258147,0.8283712911531027,421.2919398483361,379.49320624332626,0.4126742908610313,353.3018741432296
1710.226909228156,0.8545837830029194,433.6173968129198,436.16245545120876,0.6543408823621367,447.4598467782486
2139.9404086379677,0.7966765414436044,430.58006261141685,358.48615627631966,0.7325051019960056,418.786586643614
2191.005242640697,0.6307068715370114,455.7944288204492,427.6639643670187,0.7590690697296716,436.8199815879416
1898.0445329257552,0.7901536006605099,413.92286286758764,425.89581023864395,0.8906903621641543,310.55526637755264
2044.9048292073007,0.8697811616423473,421.5737457602789,300.8646240282648,0.8592708017383655,435.02198943711824
1716.8740275546127,0.944707128378199,429.9540427053022,396.3212699762756,0.7110485800191431,444.0618413113803
1623.5631724581756,0.711543989900094,414.6085513825898,255.7978262630231,0.7682068493667332,490.41019675247935
1536.4871364829346,0.6701329216213254,445.7383274510755,415.243407864634,0.7930192733639337,426.55137445516993
2204.865909194676,0.5609152201147383,402.6810763973672,467.1648525188133,0.9301741835769627,300.0303765683229
2379.084737003028,0.9229696235105145,388.5989125288902,470.95383993653553,0.9180986291695125,422.8293704672401
2121.4198919210107,0.6444301174154708,392.92435176655835,446.27725096506475,0.926986030703397,377.1913480941384
2145.4815363052053,0.7298374774972176,345.9372389411495,448.3299756619676,0.5795287913857555,327.71882421107847
2047.9705209547533,0.8335761673652167,417.06991332480357,432.622225089033,0.9734373790866353,427.944749996413
1930.2654794015284,0.7440254317320273,383.4581920940085,453.8171382407721,0.9243428814903446,472.38323222657107
2063.900621230076,0.7090053204071386,434.6360584807363,336.402212814175,0.8464348041878343,465.7550707794245
2035.8393695476032,0.9325247102774832,350.39337299324023,423.6712172134972,0.5758856380984422,350.2975202773154
2138.4775262778003,0.9654421543827401,457.77158364597653,385.647008724958,0.9235971086527511,462.5108589124476
1888.8869485553741,0.6128267459778185,424.86542069378936,399.6808576910954,0.9095060392302715,479.1855216045088
1786.3617666301593,0.8013354039446986,304.6217039151638,456.72908042572675,0.8933147847134986,375.3749002562961
2394.484414578485,0.8204292263437193,375.72461896434197,459.6549269994821,0.8888715527787905,298.03796883510023
2201.656053522479,0.5489540012993239,389.5497198364143,220.27865095603119,0.7777503539255866,396.40103862094935
2359.756347710929,0.7388388269627733,449.9759874228512,388.8443184282354,0.730428365268743,290.9244263882427
1966.5914609337947,0.6546125251294456,380.3286375789253,459.0271561248141,0.8456053613823631,393.82250301060856
1518.1241950458643,0.5865115052285732,439.117541133698,426.85291285384255,0.7567499046442858,389.61278579324454
1725.8255735785124,0.7262054733174275,399.4014015435832,374.89184758448704,0.7905421666838723,455.88982520585415
1510.346108480707,0.834782301552893,440.06100265297584,368.28439900968,0.5238501544899532,457.65671694457666
1679.5372186707764,0.8403934046007396,390.18774444817143,351.7727791769421,0.8873953513316386,426.0177423928521
2295.0703699449587,0.9371372374902882,414.04439833828496,404.5850150492734,0.6682937713877252,356.28309269710263
2189.0050694384468,0.8501824575630994,368.554142297985,357.1675868543122,0.9615444354988485,434.27160649231746
2387.44032664472,0.7247275474305255,307.5049562742962,431.2977981695361,0.6064441503164109,352.3980645129651
1917.5715748321386,0.6559819402753954,329.18517074335455,325.4725943456404,0.8873036275493693,382.6608864214565
2031.051032659682,0.7410733144172551,324.6988071883846,324.98753360311434,0.8532485854118877,471.383978704443
2395.0485052531926,0.8954659489913851,436.3061721749048,270.8197180647538,0.9377659334992307,435.3067613988341
2366.5170214215896,0.981153812887749,374.7833720113872,490.4214897936611,0.93644008379038,407.23278123872035
1838.921381994836,0.8938108417871221,461.52849795857406,359.0304381838002,0.8108126164138081,409.17493483456013
1079.4714823734676,0.847588928212097,423.25441341038714,418.4861919439671,0.787695353605712,323.0395564233576
1353.9876060920633,0.8613836486451948,442.3011107317132,451.89884696396115,0.7947240737931118,422.9213299093208
2257.375729521569,0.7198445219872293,445.8666242941984,444.35963029589453,0.8749073684673907,403.52037840284277
2067.2675778905004,0.5163222813295383,387.4738313209808,400.3637628776091,0.8364821930287673,412.9423051066698
1728.5527480364422,0.6901559197563615,488.9702838432066,358.2881804060293,0.6695004287193291,484.43938070051433
2013.569573473356,0.8740789765636268,362.0604053424598,407.5944482835273,0.8090914724735991,357.93869135121906
1365.0603606537368,0.9643936838983104,443.01381365382343,475.63837437775004,0.8463497079101955,325.44539908476537
2146.062511981905,0.6795064503368642,219.71182301697283,472.42405280357855,0.8367196430624471,360.32407220649463
2198.5166973950336,0.8558791935841324,179.09042256748623,462.91821545679164,0.526473265109637,445.57153984592617
1622.5354745729255,0.659326462144947,423.7969906562628,469.19402548141426,0.7900901551995523,458.0266736971223
2185.021801232673,0.7327278386096077,259.3447543157417,454.42691854744504,0.923443485372732,395.5928169960058
2007.7626706300398,0.8487199737500752,220.3789228453598,408.7462968412399,0.7695084409294526,260.68323992368397
1345.9298764860023,0.711669057224093,484.56464059530856,449.3128765544894,0.9943598131390813,409.6990933267353
1753.9986556265724,0.9541038014994349,369.76181813058326,448.57344626308026,0.7944961908366936,180.87969330545798
1653.8775263337807,0.942284646017208,414.90768933512317,454.53575951632354,0.5989752748859398,494.35265048937356
1884.2268357499006,0.5333968448420089,377.5031777701455,326.0353692630695,0.7290038605831778,470.0948008370895
2378.431451884801,0.7830686687797067,295.8512282961781,444.0492690782375,0.8332245413920599,447.17033658942097
1907.5760647170662,0.8577123592853805,226.52313975578502,345.5793765888357,0.9032943497652443,445.01050327322884
2300.356417151464,0.7808876814275745,311.5078491516409,424.9603762444188,0.7776708793979188,426.93397124803647
2291.5767702925764,0.8919722939378163,315.51446899969835,363.7809533994587,0.6223205365829174,450.3777052041545
1531.973446378692,0.8110211712652,315.2709581054745,405.23178619892053,0.8680482440326367,374.04152210027615
2265.3623541405927,0.8619158502469174,488.58732657498575,385.90151393166,0.9615210197745081,418.758006258118
2463.5944215151285,0.6929868511971832,409.5363750708021,452.1157216481581,0.7258524631476304,239.15145248775357
2434.423553856468,0.6474787145786343,414.26313937651963,385.0280808014234,0.7953629381082022,455.73142128986717
2381.8691788887018,0.7736694075186579,372.1734602545855,274.2486322839844,0.9195978782596512,433.67150937520836
2204.0991145678495,0.8173161957783386,410.1899342254496,408.0222225932849,0.8697810791269098,356.4626714214865
2246.317117418444,0.9368620342166827,357.89864190524844,457.5388122878592,0.6351706572265445,426.5480055176091
1774.8772407700278,0.48843773013000924,427.19293259048607,419.84465302692564,0.6848865451493864,336.0441534466197
2255.3213130661306,0.4304561076151458,398.9674099197482,420.0077092684451,0.860033066407431,419.71647414877646
2011.9291414729194,0.873432663629105,481.9951369976605,373.5895076998675,0.9912601927960508,415.9566963771091
1891.8215807849324,0.8196023026012184,357.24142592154953,381.2012138133088,0.8905053233262954,399.4638873489809
2333.3848276101508,0.7235818928130723,391.48535472797806,386.7326513082983,0.9174725918249413,382.8861427143365
1795.5870306415122,0.7919000250610104,334.6371606759165,329.44982320303757,0.7083522201995566,420.7644150771946
1806.7556654054922,0.8532174041857365,457.2599644875612,316.5713126702392,0.5305789786168447,407.03583603271437
2000.2403662260604,0.9080249641087792,431.1817230323262,497.40897090841594,0.5760535794380944,488.58050180494837
1913.6214404833784,0.7802582947568585,380.9824891753439,388.22232259575105,0.8386205306724769,387.37085978826076
2421.673800747276,0.898840753066,340.9470007103425,432.59151068040006,0.7691925890900011,443.34540570008863
1255.4430567686404,0.9423374235732429,404.5728677928391,433.74249107156686,0.5670096633449924,456.8664028391501
2027.5437877915338,0.5344776218348934,399.1839798345754,378.88684089219015,0.75110667676003,337.8297535198997
1442.9696986590945,0.895093869680578,349.3311315316844,266.0680374366473,0.5655534994986494,296.5220720773198
2001.2981794479688,0.9279339737825237,455.6551873802729,419.93629539142245,0.5647469522026826,267.86847828462095
1921.4065990961815,0.8037633637591144,469.8224862850574,450.0036875795088,0.9368806554808572,452.8884185595879
2128.2264125000015,0.9310454263180415,464.6896704975482,411.7941503300989,0.6812401597362757,353.93429869888666
2136.122506035362,0.8382262030217241,349.66181002738966,418.3527659565165,0.7363140043604811,451.2192234807605
2281.2970111373193,0.739206743635967,427.86438704693126,420.76295685866256,0.926391717252356,455.52885669936023
2047.9694233766118,0.8692464454882741,410.0694683215203,405.3778208626133,0.602707655899069,321.5508289990598
2242.61305398785,0.8709663622174034,381.5497307881804,478.60053998528673,0.8669956899071228,451.0623927047456
2034.5612308754423,0.7874624097179415,283.11728753508993,282.3592340436682,0.8823701585114091,297.47529313959495
1588.1698605339022,0.8642642767308369,331.75424493932496,388.49715455350184,0.6035704068925439,355.3080136475082
1657.0253004239648,0.6005548660589248,411.16542528562707,460.5378258095607,0.9117298032614475,293.17261541498374
1449.0201415128606,0.8743957099738713,436.20693234627794,455.1336304039477,0.7884350589556735,408.0580354126293
2334.729800657827,0.9271836787089254,362.8887634706536,432.35633041208945,0.8519518460118811,411.46496720802423
1317.6567770736583,0.8588130074434005,495.5405103927455,304.8133215835702,0.5330696750464474,393.33601501259704
1899.6849252642971,0.6417173469623311,402.890310858202,358.6730605132148,0.6862848844532122,373.7638971577124
1535.1128808349592,0.880153793074195,319.08864202687477,394.92707529190915,0.7338684721189233,431.71563169428276
1857.709676874346,0.8398644672120374,440.536614483282,371.15140726925483,0.6886492125309305,337.2306571174854
1738.4819527218224,0.8493973747848425,492.7374760102506,330.3008002006834,0.879157675118385,343.69616916943676
2169.5164787635877,0.8501894908528316,426.6369481531848,407.53775942092415,0.6836925908253331,419.7647211928514
2129.673487718563,0.7184462586520631,411.6931104971791,311.40292955332086,0.44777526903099474,275.7973117563028
1936.018797775795,0.7587283622261566,248.23659650203882,419.9075892245388,0.7246827753918322,372.4884262823146
969.0631251053155,0.8977937543546313,262.97961524246074,481.2333323852246,0.9114085230059304,244.56759324436914
1113.577058915785,0.845202715913214,325.56717365684466,443.8885272065578,0.8637422472742498,366.41349984082365
1711.444568437521,0.5731079166384287,391.32416165559795,444.0785610075508,0.9307074690974622,350.29052878044314
1408.0277160086894,0.8812695143042507,470.1213986052646,475.69068624455684,0.7160327177122422,388.8150413757185
2160.7726270161224,0.775133032360716,430.37182334090835,429.6440505226278,0.6202474914888045,473.3158080611464
2193.4415202266455,0.7248348730461822,373.7438359762941,378.93114389236143,0.9266762970336244,425.06744760522076
2030.9222743539165,0.7551529755333829,350.8594279273275,439.20325933725616,0.6160227908743883,244.66664611618245
2264.347094183262,0.7664508334703293,326.94369657196575,432.9224065016164,0.7369211847020792,376.81717397189533
2361.980395511741,0.7804627419300377,489.5936890651072,375.20113709350335,0.8758180779443642,281.07390945063804
2261.4978794260346,0.6316162989960729,387.48294426032356,411.6957398146706,0.5256623087765921,232.18748531637496
2325.077226881534,0.713763663071615,244.2513951539657,278.97970650361344,0.8484827660462236,452.4207074447311
2279.017765183288,0.9020002669528264,430.8313045877037,220.273286672296,0.8966015352764103,419.2358649812293
2181.5350344223957,0.7028015196621881,314.1988542743563,358.8836553602624,0.9707625470316664,221.31040724555396
2320.8905442336177,0.8634846927019783,347.56067687998683,461.68629222684103,0.6649430332098603,442.0813016415759
1989.378015848829,0.9596249642212835,310.41940209450814,434.0846145200071,0.949376293785497,363.3685517244406
1951.8934142424132,0.7134430507886905,447.532325546008,388.98946861890136,0.6750827691678971,251.71437595301555
2203.774223455328,0.570677980755345,398.1423380709367,400.1074258297147,0.7521683688378349,326.1211793564301
1922.8636329015444,0.60877087814814,416.2237818355194,413.7070970191911,0.9182207184263012,390.2042938150596
2269.5764127353473,0.5865204326208774,384.1864582153139,411.95371770394087,0.8168034898698291,328.89749646811254
2102.8649568110095,0.8510098129813481,464.3799603587218,400.0413589920097,0.8854057049788823,465.3654916139165
2073.2911406447583,0.6237344522487267,425.01528322130326,377.1938056634893,0.6895394908466079,233.7201322120105
1891.3270120270479,0.4591039138902977,452.1480703741473,355.318042828971,0.8252655899640939,395.5047686651522
1649.2542187228682,0.6825223172986804,208.82164157002964,455.36236109260614,0.8828965281841331,443.3811469642869
1521.551412482197,0.8980207527624255,385.24367091618655,390.0107957131991,0.6988257530426079,437.2457174154583
2135.82417289073,0.8063870066917751,450.08104166098326,405.3335543934305,0.910743388904761,429.4123439463699
2213.901343068479,0.8724227333421194,389.9181650003887,413.0189923434048,0.6756949509830286,319.984695923715
2005.5881845212818,0.4933260961845148,412.2915620919233,299.654819750963,0.7803609873522925,408.50602800425713
2010.5176524692836,0.9638633665198288,392.89417774229884,394.9785045623897,0.4174298278080302,326.93669681520674
2298.361251483081,0.8248510382668734,354.3976739463894,481.7585696383545,0.6428992350404079,420.7825068492661
1425.3154558732529,0.8313436468408036,442.67942153858536,489.14600013480543,0.7896430244368918,435.1881623048527
2121.997102805126,0.7894844706888839,327.66279603625895,323.3503781581829,0.8577038593638787,364.45259254938213
2315.470090327862,0.9098911168773913,283.01766412425195,478.53496956400727,0.7948734996511302,439.37279539072097
1357.0896856002973,0.6371755767707112,348.0003712079921,300.00099523675624,0.7078285313181688,448.52392036794646
